date,temp,wind,rain
2013101803,7.575,1.65,0
2013101804,7.375,1.4,0
2013101805,7.125,1.025,0
2013101806,7.125,1.025,0
2013101807,7.45,1.675,0
2013101808,8.425,1.475,0
2013101809,12.25,1.25,0
2013101900,9.85,2.3,0
2013101901,9.775,2.875,0
2013101910,13.45,2.025,0
2013101911,14.875,1.65,0
2013101912,15.875,1.85,0
2013101913,16.475,1.625,0
2013101914,16.75,1.325,0
2013101915,17.65,1.35,0
2013101916,17.475,1.4,0
2013101917,16.525,1.1,0
2013101918,14.25,2.225,0
2013101919,13.475,1.875,0
2013101902,9.275,2.425,0
2013101920,13.05,2.4,0
2013101921,12.65,2.45,0
2013101922,13.55,2.725,0
2013101923,13.75,2.9,0
2013101903,9,2.2,0
2013101904,8.9,2.225,0
2013101905,8.65,2.45,0
2013101906,8.625,3.375,0
2013101907,8.7,2.45,0
2013101908,9.775,2.525,0
2013101909,11.775,2.925,0
2013102000,12.55,1.875,0
2013102001,12.025,2.025,0
2013102010,17.55,1.1,0
2013102011,17.9,0.925,0
2013102012,18.4,1,0
2013102013,19.15,1.175,0
2013102014,19.375,0.95,0
2013102015,20.275,1.425,0
2013102016,19.05,1.225,0
2013102017,17.7,1.575,0
2013102018,15.5,2.45,0
2013102019,14.35,2.25,0
2013102002,11.625,1.3,0
2013102020,13.675,1.2,0
2013102021,13.375,2.375,0
2013102022,13.35,1.675,0
2013102023,13.025,2.05,0
2013102003,11.65,1.175,0
2013102004,11.325,1.45,0
2013102005,10.85,1.45,0
2013102006,10.6,1.35,0
2013102007,10.75,1.85,0
2013102008,12.25,0.925,0
2013102009,15.6,1.45,0
2013102100,12.725,1.275,0
2013102101,12.15,1.45,0
2013102110,15.2,1.55,0
2013102111,16.825,1.05,0
2013102112,18.075,1.575,0
2013102113,18.125,1.875,0
2013102114,18.45,1.775,0
2013102115,18.575,1.85,0
2013102116,18.1,1.725,0
2013102117,17.35,1.725,0
2013102118,15.8,1.825,0
2013102119,15,1.7,0
2013102102,11.775,1.5,0
2013102120,14.325,2.375,0
2013102121,13.4,2,0
2013102122,12.925,2.875,0
2013102123,12.325,3,0
2013102103,11.35,1.725,0
2013102104,10.975,2.3,0
2013102105,10.6,2.075,0
2013102106,10.075,1.725,0
2013102107,10.225,1.2,0
2013102108,10.925,1.5,0
2013102109,13.275,1.425,0
2013102200,11.825,3.45,0
2013102201,11.825,3.475,0
2013102210,14.875,2.925,0
2013102211,15.8,4.05,0
2013102212,17.325,2.875,0
2013102213,17.625,3.4,0
2013102214,18.35,2.75,0
2013102215,18.75,2.1,0
2013102216,18.45,2.25,0
2013102217,17.25,2.025,0
2013102218,15.15,3.25,0
2013102219,14.75,3.3,0
2013102202,11.225,3.2,0
2013102220,14,3.725,0
2013102221,13.6,4.5,0
2013102222,13.125,4.4,0
2013102223,12.75,4.2,0
2013102203,10.325,2.925,0
2013102204,10.375,3.3,0
2013102205,10.8,3.95,0
2013102206,10.225,4.475,0
2013102207,9.8,3.475,0
2013102208,10.6,3.075,0
2013102209,13.075,3.35,0
2013102300,12.275,3.7,0
2013102301,11.85,3.6,0
2013102310,15.55,2.825,0
2013102311,16.675,2.575,0
2013102312,18.5,1.475,0
2013102313,18.75,1.2,0
2013102314,19.125,1.3,0
2013102315,18.8,1.65,0
2013102316,18.85,1.1,0
2013102317,17.675,1.175,0
2013102318,15.275,1.275,0
2013102319,14.225,1.5,0
2013102302,11.55,3.75,0
2013102320,13.5,2.05,0
2013102321,13.1,2.775,0
2013102322,13.025,2.575,0
2013102323,12.425,2.25,0
2013102303,11.3,3.725,0
2013102304,10.575,3.875,0
2013102305,9.775,3.975,0
2013102306,9.675,3.175,0
2013102307,10.5,3.925,0
2013102308,11.375,3.45,0
2013102309,13.925,2.725,0
2013102400,12.225,2.175,0
2013102401,12.175,1.95,0
2013102410,14.725,2.5,0
2013102411,15.575,2.15,0
2013102412,15.275,2.175,0
2013102413,15.6,2.75,0
2013102414,16,2.775,0
2013102415,15.9,2.925,0
2013102416,14.975,3.4,0
2013102417,13.325,3.175,0
2013102418,11,4.225,0
2013102419,9.525,4.625,0
2013102402,11.85,1.875,0
2013102420,8.675,5.125,0
2013102421,8.2,4.975,0
2013102422,7.35,4.5,0
2013102423,6.275,4.475,0
2013102403,11.6,1.275,0
2013102404,11.15,1.65,0
2013102405,11.1,0.825,0
2013102406,10.625,1.25,0
2013102407,10.2,1.725,0
2013102408,10.775,1.225,0
2013102409,12.85,1.225,0
2013102500,5.45,4.725,0
2013102501,4.8,4.125,0
2013102510,6.825,3.925,0
2013102511,8.875,2.9,0
2013102512,9.925,2.325,0
2013102513,11.25,2.45,0
2013102514,11.825,2.125,0
2013102515,12.2,2.4,0
2013102516,11.875,3.25,0
2013102517,10.6,3.475,0
2013102518,8.55,4.175,0
2013102519,7.625,4.275,0
2013102502,4.525,4.775,0
2013102520,6.95,4.625,0
2013102521,6.575,2.975,0
2013102522,5.875,2.45,0
2013102523,5.425,2.9,0
2013102503,4.05,4.95,0
2013102504,3.75,4.45,0
2013102505,3.45,4.925,0
2013102506,2.95,4.5,0
2013102507,2.675,4.5,0
2013102508,3.25,4.2,0
2013102509,5.475,4.15,0
2013102600,4.925,2.6,0
2013102601,4.575,1.95,0
2013102610,8.8,1,0
2013102611,11.75,0.8,0
2013102612,12.3,0.9,0
2013102613,12.875,1.3,0
2013102614,13.175,2.175,0
2013102615,12.95,2.6,0
2013102616,12.725,2.7,0
2013102617,11.5,1.85,0
2013102618,9.05,2.475,0
2013102619,7.9,2.375,0
2013102602,4.2,2.4,0
2013102620,7.175,2.675,0
2013102621,6.725,2.525,0
2013102622,6.65,2.825,0
2013102623,6.525,2.45,0
2013102603,3.8,2.575,0
2013102604,3.725,2.025,0
2013102605,3.625,2.1,0
2013102606,3.75,2.05,0
2013102607,3.55,2.05,0
2013102608,4.8,1.075,0
2013102609,7.525,1.125,0
2013102700,6.075,2.15,0
2013102701,5.775,1.925,0
2013102710,11.55,1.25,0
2013102711,12.975,1.2,0
2013102712,14.65,1.15,0
2013102713,14.975,1.775,0
2013102714,15.175,1.625,0
2013102715,15.6,1.725,0
2013102716,15.225,1.825,0
2013102717,13.525,1.75,0
2013102718,11.175,2.4,0
2013102719,10,2.75,0
2013102702,5.65,1.7,0
2013102720,9.2,1.825,0
2013102721,9.075,1.3,0
2013102722,8.55,1.475,0
2013102723,8.2,1.05,0
2013102703,5.35,1.95,0
2013102704,5.25,1.925,0
2013102705,5.175,1.825,0
2013102706,5.175,1.275,0
2013102707,5.275,2.175,0
2013102708,6.025,1.525,0
2013102709,9.225,0.925,0
2013102800,7.85,1.05,0
2013102801,7.575,1,0
2013102810,12.25,0.625,0
2013102811,13.85,0.9,0
2013102812,14.55,0.975,0
2013102813,14.4,0.775,0
2013102814,14.3,0.725,0
2013102815,14.35,0.725,0
2013102816,13.825,0.625,0
2013102817,13.225,0.7,0
2013102818,11.15,1.425,0
2013102819,10.4,0.7,0
2013102802,7.425,0.775,0
2013102820,9.825,1.25,0
2013102821,9.55,0.7,0
2013102822,9.175,0.875,0
2013102823,9.05,0.45,0
2013102803,7.3,0.8,0
2013102804,6.825,0.8,0
2013102805,6.725,0.525,0
2013102806,6.625,0.425,0
2013102807,6.525,0.575,0
2013102808,7.6,0.275,0
2013102809,9.6,0.85,0
2013102900,9.05,0.85,0
2013102901,8.75,1.025,0
2013102910,12.725,1.45,0
2013102911,13.6,1.225,0
2013102912,14.65,1.3,0
2013102913,14.825,2.125,0
2013102914,14.55,2.05,0
2013102915,14.525,2.15,0
2013102916,14.225,1.95,0
2013102917,13.025,2.825,0.125
2013102918,12.3,2.425,0.125
2013102919,11.775,1.85,0
2013102902,8.85,1.5,0
2013102920,11.475,3.575,0
2013102921,11.1,3.175,0
2013102922,10.6,2.075,0.125
2013102923,9.95,2.15,0
2013102903,8.85,1.825,0
2013102904,8.875,1.675,0
2013102905,9.075,2.575,0
2013102906,8.65,1.85,0
2013102907,8.375,2.45,0
2013102908,8.975,1.725,0
2013102909,11.05,1.9,0
2013103000,8.7,1.95,0
2013103001,7.7,3.275,0
2013103010,9.85,1.125,0
2013103011,10.25,0.6,0
2013103012,12.2,0.75,0
2013103013,12.95,0.975,0
2013103014,13.4,1.075,0
2013103015,13.325,1.425,0
2013103016,13.3,1.55,0
2013103017,11.275,1.3,0
2013103018,9.55,1.35,0
2013103019,9.225,0.725,0
2013103002,7.025,2.325,0
2013103020,8.7,0.525,0
2013103021,8.3,0.475,0
2013103022,7.95,1.15,0
2013103023,7.425,0.975,0
2013103003,6.25,3.05,0
2013103004,5.925,3.525,0
2013103005,5.425,3.325,0
2013103006,4.925,3.325,0
2013103007,4.875,3.125,0
2013103008,5.175,1.05,0
2013103009,7.925,1.3,0
2013103100,7.575,0.825,0
2013103101,7.075,0.925,0
2013103110,12.525,0.9,0
2013103111,14.225,0.65,0
2013103112,15.225,0.825,0
2013103113,15.65,0.775,0
2013103114,16.575,1,0
2013103115,16.375,1.375,0
2013103116,15.575,1.675,0
2013103117,14.225,1.375,0
2013103118,11.975,0.925,0
2013103119,11.35,0.65,0
2013103102,6.9,0.875,0
2013103120,10.7,0.375,0
2013103121,10.25,0.25,0
2013103122,10.35,0.45,0
2013103123,10.05,0.6,0
2013103103,6.8,1.25,0
2013103104,6.55,1.075,0
2013103105,6.575,1.175,0
2013103106,6.575,1.7,0
2013103107,6.425,1.35,0
2013103108,7,1.25,0
2013103109,9.1,0.85,0
2013110100,9.9,0.875,0
2013110101,9.9,1.375,0
2013110110,14.775,1.075,0
2013110111,17.25,0.75,0
2013110112,17.4,0.925,0
2013110113,18.05,1.325,0
2013110114,18.1,1.075,0
2013110115,18.425,0.975,0
2013110116,18.325,1.075,0
2013110117,16.925,1.125,0
2013110118,14.625,1.15,0
2013110119,13.8,0.475,0
2013110102,9.425,1.25,0
2013110120,13.7,0.85,0
2013110121,13.925,1.275,0
2013110122,13.675,0.6,0
2013110123,13.275,1.3,0
2013110103,9.175,1.025,0
2013110104,9.375,1.575,0
2013110105,9.575,1.75,0
2013110106,9.25,1.55,0
2013110107,9.15,1.575,0
2013110108,9.9,1.375,0
2013110109,12.15,1.85,0
2013110200,12.85,0.95,0
2013110201,12.7,1.15,0
2013110210,11.125,2.9,1.375
2013110211,10.125,2.375,2.125
2013110212,9.625,2.15,1
2013110213,9.875,2.1,1.75
2013110214,9.875,2.2,0.75
2013110215,10.325,2.025,0.125
2013110216,10.225,1.4,0
2013110217,10.05,2,0.125
2013110218,9.625,2.725,0
2013110219,9.45,2.225,0.125
2013110202,12.65,1.125,0
2013110220,8.875,1.95,0
2013110221,8.625,2.025,0
2013110222,8.325,2.15,0
2013110223,7.9,2.1,0
2013110203,11.875,0.95,0
2013110204,12.025,0.875,0
2013110205,12.1,0.95,0
2013110206,12,1.85,0
2013110207,12,2.125,0
2013110208,12.425,1.575,0
2013110209,12.35,1.325,0
2013110300,7.8,1.7,0
2013110301,7.375,2.1,0
2013110310,9.575,0.775,0
2013110311,11.175,0.925,0
2013110312,12.475,0.825,0
2013110313,13.525,1.125,0
2013110314,13.95,1.125,0
2013110315,13.925,1.1,0
2013110316,13.875,1.6,0
2013110317,12.625,1.175,0
2013110318,11.25,1.475,0
2013110319,10.55,1.8,0
2013110302,7.425,2.3,0
2013110320,10.825,2.075,0
2013110321,10.775,1.55,0.25
2013110322,10.425,1.975,0
2013110323,10.725,2.2,0.125
2013110303,7.45,2.2,0
2013110304,7.5,2.1,0
2013110305,7.3,1.55,0
2013110306,7.375,1.85,0
2013110307,7.175,2.375,0
2013110308,7.625,1.7,0
2013110309,8.3,1.35,0
2013110400,10.45,1.9,0
2013110401,9.9,1.75,0
2013110410,9.95,1.55,0
2013110411,11.175,1.4,0
2013110412,13.325,1.325,0
2013110413,14.075,1.325,0
2013110414,14.55,0.875,0
2013110415,14.25,0.725,0
2013110416,14.1,1.05,0
2013110417,12.75,1.05,0
2013110418,11,1.15,0
2013110419,10.15,1.6,0
2013110402,9.55,2.25,0
2013110420,9.9,1.5,0
2013110421,9.525,1.9,0
2013110422,9.3,1.675,0
2013110423,8.875,2.225,0
2013110403,9.025,2.725,0
2013110404,8.7,2.325,0
2013110405,8,2.525,0
2013110406,7.45,1.975,0
2013110407,7.15,1.85,0
2013110408,7.225,2.05,0
2013110409,8.875,1.775,0
2013110500,8.425,1.95,0
2013110501,8.1,2.35,0
2013110510,12.45,0.975,0
2013110511,13.975,1.25,0
2013110512,15.175,1.4,0
2013110513,15.65,1.925,0
2013110514,15.35,2.025,0
2013110515,15.45,1.45,0
2013110516,15.325,2.025,0
2013110517,13.675,1.775,0
2013110518,11.4,1.575,0
2013110519,10.275,1.05,0
2013110502,7.85,1.85,0
2013110520,9.525,1.625,0
2013110521,9.45,1.475,0
2013110522,9.25,1.4,0
2013110523,8.975,2,0
2013110503,7.85,1.325,0
2013110504,7.475,1.2,0
2013110505,7.35,1.1,0
2013110506,7.325,0.95,0
2013110507,7.225,0.475,0
2013110508,7.75,0.85,0
2013110509,10.475,0.35,0
2013110600,9.05,2.45,0
2013110601,8.575,1.975,0
2013110610,10.975,2.075,0
2013110611,11.45,1.725,0.125
2013110612,11.9,1.625,0
2013110613,12.2,2.175,0
2013110614,12.275,2.2,0
2013110615,11.675,3.075,0
2013110616,11.25,2.675,0.125
2013110617,11.35,3,0
2013110618,11.375,2.725,0
2013110619,11.25,2.475,0.125
2013110602,8.1,1.75,0
2013110620,11.475,3.2,0
2013110621,11.05,2.725,0.25
2013110622,11.075,2.175,0.125
2013110623,11.15,2.825,0
2013110603,8.15,1.575,0
2013110604,8.05,1.575,0
2013110605,8.075,1.725,0
2013110606,8.475,1.75,0
2013110607,8.625,1.75,0
2013110608,9.025,1.375,0
2013110609,10.075,1.075,0
2013110700,11.075,2.7,0
2013110701,11.225,2.925,0
2013110710,10.675,3.975,0
2013110711,11.375,3.175,0
2013110712,12.35,3.225,0
2013110713,12.9,3.275,0
2013110714,13.5,2.825,0
2013110715,13.225,3.025,0
2013110716,12.925,2.4,0
2013110717,11.425,2.25,0
2013110718,9.55,3.025,0
2013110719,8.55,2.475,0
2013110702,11.35,3.275,0
2013110720,7.825,2.475,0
2013110721,7.125,2.4,0
2013110722,6.1,2.8,0
2013110723,5.2,2.6,0
2013110703,11.35,3.35,0.125
2013110704,11.75,4.025,0.125
2013110705,11.925,3.8,0.25
2013110706,11.3,3.975,0
2013110707,10.7,3.375,0.125
2013110708,9.625,3.375,0
2013110709,9.925,4.4,0
2013110800,4.55,2.9,0
2013110801,4.05,2.55,0
2013110810,7.875,1.425,0
2013110811,8.575,2,0
2013110812,10.15,1.55,0
2013110813,11.5,0.925,0
2013110814,11.825,1.275,0
2013110815,11.25,1.375,0
2013110816,10.875,1.475,0
2013110817,9.6,1.875,0
2013110818,8.475,2.35,0
2013110819,7.875,2.825,0
2013110802,3.7,2.2,0
2013110820,7.275,1.4,0
2013110821,7.275,1.45,0
2013110822,7.025,1.125,0
2013110823,7.075,1.825,0
2013110803,3.25,1.475,0
2013110804,3.075,1.775,0
2013110805,2.95,1.775,0
2013110806,2.7,2.45,0
2013110807,2.6,2.45,0
2013110808,3.3,2.5,0
2013110809,5.375,1.85,0
2013110900,7.3,2.125,0
2013110901,7.5,2.15,0
2013110910,12.725,1.65,0
2013110911,12.4,1.95,0
2013110912,14.075,1.675,0
2013110913,14.275,1.35,0
2013110914,13.35,1.55,0
2013110915,11.95,1.2,0.25
2013110916,10.325,2.1,1
2013110917,10.05,2.1,1.375
2013110918,9.575,2.425,2.75
2013110919,9.725,2.8,0.625
2013110902,8.45,2.75,0
2013110920,9.95,3.85,0.375
2013110921,10.7,3.575,0.375
2013110922,10.475,2.975,0.375
2013110923,10,3.65,0.75
2013110903,9.65,3.45,0
2013110904,9.425,3.3,0
2013110905,8.95,2.775,0
2013110906,8.85,2.975,0
2013110907,9.475,2.8,0
2013110908,9.8,2.9,0
2013110909,10.6,1.775,0
2013111000,9.7,4.75,0.5
2013111001,9.675,5.075,0.125
2013111010,3.775,3.7,0
2013111011,4.65,3.6,0
2013111012,5.625,3.65,0
2013111013,5.975,2.925,0
2013111014,5.425,3.975,0
2013111015,5.625,3.65,0
2013111016,5.475,3.325,0
2013111017,4.125,2.525,0
2013111018,2.525,3.075,0
2013111019,1.75,3.5,0
2013111002,8.6,4.225,0
2013111020,1.2,4.925,0
2013111021,0.45,3.7,0
2013111022,0.075,3,0
2013111023,-0.025,3.1,0
2013111003,7.625,5.375,0.125
2013111004,6.625,6,0
2013111005,5.75,5.25,0
2013111006,4.8,4.3,0
2013111007,3.575,4.075,0
2013111008,2.725,3.8,0
2013111009,2.975,5.35,0
2013111100,-0.25,3,0
2013111101,-0.6,3.025,0
2013111110,2.425,2.6,0
2013111111,2.75,3.275,0
2013111112,4.45,2.125,0
2013111113,4.675,2.425,0
2013111114,5,2.9,0
2013111115,5.3,2.675,0
2013111116,5.2,2.975,0
2013111117,3.875,1.9,0
2013111118,1.7,1.975,0
2013111119,0.875,2.125,0
2013111102,-0.825,2.5,0
2013111120,0.175,3,0
2013111121,-0.575,3.375,0
2013111122,-1.075,3.425,0
2013111123,-1.45,3.475,0
2013111103,-1.225,3.075,0
2013111104,-1.4,3.475,0
2013111105,-1.75,3.225,0
2013111106,-2.25,2.1,0
2013111107,-2.725,2.4,0
2013111108,-1.775,2.7,0
2013111109,0.325,3.1,0
2013111200,-1.725,3.825,0
2013111201,-1.975,3.1,0
2013111210,2.325,2.675,0
2013111211,4.05,1.65,0
2013111212,5.375,2.025,0
2013111213,5.575,2.875,0
2013111214,5.85,3.2,0
2013111215,6.225,3.075,0
2013111216,5.8,2.875,0
2013111217,4.9,2.575,0
2013111218,3.725,3.35,0
2013111219,2.5,3.2,0
2013111202,-2.1,3.125,0
2013111220,1.8,3.275,0
2013111221,1.125,2.775,0
2013111222,0.975,3.225,0
2013111223,0.525,2.375,0
2013111203,-2.525,2.325,0
2013111204,-2.925,2.6,0
2013111205,-2.625,3.3,0
2013111206,-2.975,3.2,0
2013111207,-3.275,3.575,0
2013111208,-3.2,2.775,0
2013111209,-0.125,2.425,0
2013111300,0.1,2.1,0
2013111301,-0.4,2.375,0
2013111310,3.95,1,0
2013111311,6.225,0.975,0
2013111312,6.725,1.1,0
2013111313,7.85,1.05,0
2013111314,7.775,0.875,0
2013111315,7.85,1.25,0
2013111316,7.525,0.75,0
2013111317,6.225,1.325,0
2013111318,4.325,1.725,0
2013111319,3.6,1.7,0
2013111302,-0.9,2.05,0
2013111320,3.125,1.675,0
2013111321,3.075,1.675,0
2013111322,2.9,1.425,0
2013111323,2.25,1.275,0
2013111303,-1.45,1.225,0
2013111304,-1.55,1.575,0
2013111305,-1.7,1.425,0
2013111306,-1.875,1.95,0
2013111307,-1.675,1.4,0
2013111308,-0.775,0.975,0
2013111309,1.55,1.575,0
2013111400,1.875,1.55,0
2013111401,2,1.45,0
2013111410,4.9,0.775,0
2013111411,5.625,0.675,0
2013111412,6.4,0.575,0
2013111413,6.675,0.875,0
2013111414,7.175,1.875,0
2013111415,7.25,2.125,0
2013111416,7.25,1.775,0
2013111417,6.8,1.525,0
2013111418,6,2.375,0
2013111419,6.425,2.7,0
2013111402,2,2.075,0
2013111420,6.125,2.6,0
2013111421,5.7,2.675,0
2013111422,5.6,2.8,0
2013111423,5.775,3.2,0
2013111403,1.925,1.65,0
2013111404,1.85,2.025,0
2013111405,2,2.075,0
2013111406,2.05,2,0
2013111407,2.375,1.675,0
2013111408,2.65,1.35,0
2013111409,4,0.875,0
2013111500,5.675,3.225,0.5
2013111501,5.65,2.925,0
2013111510,6.675,1.6,0
2013111511,7.2,1.425,0
2013111512,9.3,1.35,0
2013111513,9.4,1.275,0
2013111514,9.475,1.025,0
2013111515,10.05,1.125,0
2013111516,9.55,1.3,0
2013111517,8.225,1.05,0
2013111518,6.625,1.675,0
2013111519,5.65,1.7,0
2013111502,5.45,2.725,1.875
2013111520,5.075,1.275,0
2013111521,4.875,1.2,0
2013111522,4.525,0.425,0
2013111523,3.925,1.4,0
2013111503,5.1,2.025,0.375
2013111504,4.925,2.175,0
2013111505,4.725,2.025,0
2013111506,4.975,2.075,0
2013111507,5,1.925,0
2013111508,5.075,1.775,0
2013111509,5.85,1.725,0
2013111600,3.55,1.025,0
2013111601,2.95,1.575,0
2013111610,6.175,0.6,0
2013111611,8.05,1.05,0
2013111612,8.675,1.375,0
2013111613,9.35,1.475,0
2013111614,10.275,1.475,0
2013111615,10.025,1.4,0
2013111616,9.75,1.3,0
2013111617,8.1,1.9,0
2013111618,7.325,2.8,0
2013111619,7.9,2.975,0
2013111602,2.675,1.725,0
2013111620,8.05,3.325,0
2013111621,8.15,3.5,0
2013111622,7.925,4.275,0
2013111623,8.075,4.9,0
2013111603,2.45,1.4,0
2013111604,2.3,1.25,0
2013111605,2.25,0.8,0
2013111606,2.125,0.85,0
2013111607,2.025,0.975,0
2013111608,2.7,0.675,0
2013111609,4.3,0.6,0
2013111700,5.525,4.175,2.125
2013111701,5.6,2.25,1.625
2013111710,4.775,4.275,0
2013111711,4.9,4.875,0
2013111712,4.6,4.65,0
2013111713,4.9,4.225,0
2013111714,4.575,4.65,0
2013111715,4.475,4.425,0
2013111716,4.925,3.475,0
2013111717,3.975,3.95,0
2013111718,2.775,3.3,0
2013111719,2.25,3.875,0
2013111702,4.85,2.2,0.125
2013111720,1.5,3.45,0
2013111721,0.775,2.725,0
2013111722,0.575,2.725,0
2013111723,1,3.6,0
2013111703,4.8,2.6,0
2013111704,4.75,2.75,0
2013111705,4.95,2.225,0
2013111706,4.8,3.7,0
2013111707,4.175,4.3,0
2013111708,3.925,4.025,0
2013111709,3.85,4.35,0
2013111800,0.25,3.75,0
2013111801,-0.325,3.625,0
2013111810,0.25,4.125,0
2013111811,0.75,3.85,0
2013111812,1.5,4.425,0
2013111813,1.475,3.9,0
2013111814,0.85,3.55,0
2013111815,1.075,4.075,0
2013111816,-0.05,4.55,0
2013111817,0.05,3.425,0
2013111818,-0.45,4.4,0
2013111819,-1.075,4.425,0
2013111802,-0.875,3.625,0
2013111820,-1.525,4.475,0
2013111821,-1.75,5.6,0
2013111822,-2.35,4.85,0
2013111823,-2.8,4.075,0
2013111803,-1.175,3.55,0
2013111804,-1.625,3.05,0
2013111805,-1.825,3.025,0
2013111806,-1.85,2.925,0
2013111807,-1.9,3.475,0
2013111808,-1.375,4.275,0
2013111809,-0.425,3.625,0
2013111900,-2.9,3.3,0
2013111901,-2.925,3.35,0
2013111910,-0.075,2.425,0
2013111911,-0.2,3.025,0
2013111912,0.2,2.625,0
2013111913,0.45,3.6,0
2013111914,0.525,3.45,0
2013111915,1,2.875,0
2013111916,0.875,2.95,0
2013111917,0.15,2.525,0
2013111918,-0.2,2.75,0
2013111919,-0.9,3.3,0
2013111902,-3.3,3.175,0
2013111920,-1.4,3.6,0
2013111921,-2.05,3.425,0
2013111922,-2.35,3.4,0
2013111923,-2.4,3.45,0
2013111903,-3.2,3.625,0
2013111904,-2.75,3.15,0
2013111905,-2.2,3.175,0
2013111906,-2,2.675,0
2013111907,-1.775,2.525,0
2013111908,-1.55,3.125,0
2013111909,-0.325,2.55,0
2013112000,-2.55,3.075,0
2013112001,-2.625,3.35,0
2013112010,-1.175,3.35,0
2013112011,0.25,3.325,0
2013112012,1.025,3.525,0
2013112013,1.55,3.025,0
2013112014,2.25,2.875,0
2013112015,2.725,3.075,0
2013112016,2.875,2.475,0
2013112017,1.9,2.175,0
2013112018,0.85,2.675,0
2013112019,-0.075,2.375,0
2013112002,-2.725,3.125,0
2013112020,-0.55,2.3,0
2013112021,-0.9,2.8,0
2013112022,-1.175,3.175,0
2013112023,-1.45,2.975,0
2013112003,-2.675,3.5,0
2013112004,-2.9,3.45,0
2013112005,-3.075,3.275,0
2013112006,-3.35,3.325,0
2013112007,-3.625,3.9,0
2013112008,-3.6,3.375,0
2013112009,-2.325,4,0
2013112100,-1.475,2.725,0
2013112101,-1.525,3.575,0
2013112110,1,1.775,0
2013112111,2.025,2.35,0
2013112112,2.925,2.2,0
2013112113,3.175,2.5,0
2013112114,4.125,2.6,0
2013112115,4.375,2.7,0
2013112116,4.175,2.125,0
2013112117,3,2.125,0
2013112118,1.525,2.05,0
2013112119,0.925,2.275,0
2013112102,-1.875,2.675,0
2013112120,0.65,2.1,0
2013112121,0.575,2.275,0
2013112122,0.6,2.475,0
2013112123,-0.1,2.85,0
2013112103,-1.925,2.55,0
2013112104,-2.075,3.05,0
2013112105,-2.175,2.4,0
2013112106,-2.275,2.125,0
2013112107,-2.25,2.3,0
2013112108,-2.125,2.575,0
2013112109,-0.275,1.85,0
2013112200,-0.625,2.8,0
2013112201,-0.875,3.1,0
2013112210,2,2.3,0
2013112211,3.5,2.55,0
2013112212,4.85,2.35,0
2013112213,6.325,1.85,0
2013112214,6.875,1.75,0
2013112215,7.025,2.15,0
2013112216,6.8,2.45,0
2013112217,5.675,1.925,0
2013112218,4.275,2.625,0
2013112219,3.575,2.025,0
2013112202,-1.45,3.075,0
2013112220,3.725,2.225,0
2013112221,3.275,2.375,0
2013112222,2.925,2.15,0
2013112223,2.55,2,0
2013112203,-1.575,3.775,0
2013112204,-1.8,2.975,0
2013112205,-1.8,3.175,0
2013112206,-1.525,3.35,0
2013112207,-1.4,2.95,0
2013112208,-1.075,3.3,0
2013112209,0.2,2.625,0
2013112300,2.325,1.9,0
2013112301,2.075,2.05,0
2013112310,5.45,1.3,0
2013112311,6.6,1.9,0
2013112312,7.925,1.8,0
2013112313,8.725,1.675,0
2013112314,9.45,1.825,0
2013112315,9.45,2.05,0
2013112316,9.15,2.45,0
2013112317,7.325,2.375,0
2013112318,5.85,2.025,0
2013112319,5.325,1.9,0
2013112302,1.9,2.05,0
2013112320,5.3,1.8,0
2013112321,5,1.975,0
2013112322,4.75,1.55,0
2013112323,4.5,1.925,0
2013112303,2.025,1.8,0
2013112304,2.125,1.85,0
2013112305,2.25,1.75,0
2013112306,2.1,2.15,0
2013112307,1.95,1.75,0
2013112308,2.225,1.575,0
2013112309,3.525,1.975,0
2013112400,4.475,2.025,0
2013112401,4.275,1.5,0
2013112410,6.75,2.825,0
2013112411,7.8,3.05,0
2013112412,8.525,2.725,0
2013112413,8.575,2.075,0
2013112414,9.125,1.875,0
2013112415,8.9,1.75,0
2013112416,8.325,1.95,0
2013112417,6.65,2.3,0.375
2013112418,6.275,3.225,1.625
2013112419,5.575,3.125,2.25
2013112402,4.275,1.975,0
2013112420,5.4,3.675,1.875
2013112421,5.8,2.95,2.375
2013112422,6.875,3.625,2.5
2013112423,7.4,3.05,2
2013112403,4.45,2.3,0
2013112404,4.675,1.7,0
2013112405,3.975,1.85,0
2013112406,4.35,1.125,0
2013112407,4.125,0.975,0
2013112408,3.675,1.875,0
2013112409,5.65,2.8,0
2013112500,7.95,5.25,2.75
2013112501,8.375,4.4,3.375
2013112510,3.875,5.725,0.75
2013112511,3.3,4.875,0.5
2013112512,2.975,4.7,0.375
2013112513,2.55,5.875,0.625
2013112514,2.6,5.4,0
2013112515,2.35,5.25,0
2013112516,1.55,4.275,0
2013112517,0.95,4.9,0
2013112518,0.625,3.9,0
2013112519,0.35,3.85,0
2013112502,8.175,4.8,1.5
2013112520,0.075,3.9,0
2013112521,-0.4,4.1,0
2013112522,-0.925,4.25,0
2013112523,-1.25,3.875,0
2013112503,7.6,6.05,0.875
2013112504,6.475,6.4,0.25
2013112505,5.425,6.65,0
2013112506,5,5.525,0
2013112507,4.875,4.55,0
2013112508,4.85,4.025,0.125
2013112509,4.425,4.775,0.125
2013112600,-1.675,4.725,0
2013112601,-2.05,4.625,0
2013112610,0,1.875,0
2013112611,1.1,3.425,0
2013112612,2.15,3.05,0
